"","pid","gendermale","dispatch.Dispatch","qg10Yes","qn4003Yes","qea0同居","qea0在婚","qea0未婚","qea0离婚","qp605.公费治疗","qp605.城镇居民","qp605.城镇治疗","qp605.新型农村","qp605.补充医疗","qu201Yes","qu202Yes","kwa2_b_1不喜欢学校","kwa2_b_1学业成绩","kwa2_b_1经济困难","kwa2_b_1身体健康","qn203Yes","qn4001Yes","age","qg12","qg1001","qg901","qg702","qg401","qg406","qg15","qn10025","qn6011","qn6014","qn6018","qu802","qu702","w01","qn201_b_1","qn202"
"2447","411209101",0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0.944745905202395,-0.45291217729175,-0.677229211459024,-0.284209309524213,-0.549191144989621,0.649292608072888,0.391385225604079,-0.379564562524518,1.76256744688582,-0.455269722215749,0.51120580608434,-0.707294568598374,-0.801146206710037,1.42682097482671,-0.866551351298694,0.32058991890048,-0.132425601641827
"2448","411209105",0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,-0.858581647069942,0.596298006847336,-0.677229211459024,-0.103197690895815,-0.0224586156935262,-0.384561722310352,-0.840731316679297,-0.379564562524518,0.919902463004866,0.779136809288359,0.51120580608434,0.968352595497386,0.800369525947352,1.42682097482671,1.254733436645,-0.82145974324658,-0.862049090180097
"2449","411210105",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-0.257472462979163,-0.846365996343908,-0.729704463751553,-0.827244165409405,-0.0224586156935262,0.649292608072888,0.391385225604079,-0.379564562524518,-0.344095012816569,0.779136809288359,0.981159605525227,1.38726438652133,-0.801146206710037,1.42682097482671,-0.159456421984128,-0.0600933018152066,-0.497237345910962
"2450","411211101",1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0.944745905202395,-0.295530649670887,-0.239935442354624,-0.322221749436176,-0.15414174801755,-1.41841605269359,-0.840731316679297,-0.379564562524518,-1.18675999669753,1.19060565312306,1.45111340496611,1.38726438652133,0.800369525947352,1.42682097482671,-0.866551351298694,1.84332280176323,0.962009631165578
"2451","411216103",1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.257763980527219,0.242189569700394,-0.385700032056091,-0.646232546781007,-0.351666446503585,-1.41841605269359,1.62350176788745,-0.379564562524518,-1.18675999669753,0.367667965453656,-0.898655592238321,-0.707294568598374,0.800369525947352,1.42682097482671,-0.866551351298694,-0.0600933018152066,-0.862049090180097
"2452","411220101",1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.11649138637119,5.05544128943845,-0.222443691590448,-0.827244165409405,-0.615032711151633,-1.41841605269359,-2.07284785896267,-0.379564562524518,0.919902463004866,-0.866738566050452,-0.898655592238321,-0.707294568598374,-2.40266193936743,-0.838369465383228,-0.866551351298694,-0.82145974324658,0.962009631165578
"2453","411227102",1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0.000145758774028044,-0.321760904274364,-0.414852949996384,-0.827244165409405,-0.285824880341574,0.649292608072888,0.391385225604079,-0.379564562524518,-2.02942498057848,0.367667965453656,-0.898655592238321,-0.707294568598374,-1.60190407303873,1.42682097482671,-0.866551351298694,0.32058991890048,0.962009631165578
"2454","411244104",0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0.687127683449204,-0.355860235258885,-0.531464621757558,-0.284209309524213,-0.351666446503585,-1.41841605269359,-2.07284785896267,-0.379564562524518,0.0772374791239092,1.19060565312306,1.45111340496611,1.38726438652133,-0.000388340381342474,1.42682097482671,-0.159456421984128,0.32058991890048,0.962009631165578
"2455","411244105",0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0.944745905202395,0.307765206209087,1.27018570695257,1.16388363950297,-0.15414174801755,-2.45227038307683,0.391385225604079,-0.379564562524518,0.498569971064387,-0.866738566050452,-0.428701792797434,-1.54511815064626,-0.801146206710037,-0.838369465383228,0.547638507330438,-0.0600933018152066,-0.862049090180097
"2456","411256501",1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0.257763980527219,-1.17424417888737,-0.502311703817264,-0.211804662072854,-0.351666446503585,-0.384561722310352,-2.07284785896267,-0.379564562524518,-1.18675999669753,0.367667965453656,0.0412520066434532,0.968352595497386,-0.000388340381342474,-0.838369465383228,-0.159456421984128,-0.0600933018152066,-0.497237345910962
"2457","411262101",1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1.37410960812438,-0.190609631256979,0.343122916451244,-0.284209309524213,0.306749215116533,0.649292608072888,1.62350176788745,-0.379564562524518,0.0772374791239092,-0.866738566050452,0.51120580608434,-0.288382777574434,-1.60190407303873,1.42682097482671,-0.866551351298694,1.84332280176323,-0.862049090180097
"2458","411302103",1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,-0.34334520356356,-0.190609631256979,-0.12332377059345,-0.284209309524213,1.29437270754671,0.649292608072888,0.391385225604079,-0.379564562524518,0.498569971064387,-0.866738566050452,-0.898655592238321,-0.288382777574434,-1.60190407303873,-0.838369465383228,1.254733436645,0.32058991890048,-0.862049090180097
"2459","411306104",1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,-0.171599722394766,0.333995460812564,-0.16996843929792,0.439837164989377,-0.0224586156935262,-1.41841605269359,0.391385225604079,-0.379564562524518,0.0772374791239092,-0.455269722215749,-0.428701792797434,-1.12620635962231,0.800369525947352,-0.838369465383228,0.547638507330438,-0.440776522530893,0.962009631165578
"2460","411313101",0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1.20236412695559,-0.584063450309136,-0.767603257073934,-0.43806918535835,-0.483349578827609,-0.384561722310352,0.391385225604079,-0.379564562524518,1.34123495494534,0.367667965453656,0.51120580608434,0.549440804473446,-0.000388340381342474,0.29422575472174,-0.866551351298694,-0.0600933018152066,-1.22686083444923
"2461","411313102",1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1.20236412695559,-0.0332281036361158,-0.0941708526531567,-0.827244165409405,-0.088300181855538,0.649292608072888,0.391385225604079,-0.379564562524518,0.498569971064387,0.367667965453656,-0.898655592238321,0.130529013449506,-0.801146206710037,0.29422575472174,0.547638507330438,1.84332280176323,-0.497237345910962
"2462","411328532",0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0.000145758774028044,-0.715214723326522,-0.239935442354624,-0.266108147661373,-0.351666446503585,0.649292608072888,0.391385225604079,-0.379564562524518,0.0772374791239092,-0.455269722215749,-0.428701792797434,-0.288382777574434,-0.000388340381342474,-0.838369465383228,-0.866551351298694,-0.82145974324658,-1.59167257871837
"2463","411329105",0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,-0.686836165901148,-0.767675232533476,-0.822993801160491,-0.284209309524213,-0.351666446503585,-0.384561722310352,0.391385225604079,-0.379564562524518,0.0772374791239092,-0.455269722215749,-0.898655592238321,0.130529013449506,-0.000388340381342474,-0.838369465383228,-0.159456421984128,-0.82145974324658,-1.59167257871837
"2464","411335104",0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,-0.429217944147957,-0.45291217729175,-0.747196214515729,-0.0959572261506795,-0.417508012665597,-1.41841605269359,1.62350176788745,-0.379564562524518,-2.02942498057848,1.19060565312306,0.51120580608434,1.38726438652133,-0.801146206710037,-0.460837725348238,-0.159456421984128,-0.82145974324658,-0.862049090180097
"2465","411345103",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,-0.772708906485545,-0.374221413481319,-0.239935442354624,-0.284209309524213,-0.15414174801755,-1.41841605269359,-2.07284785896267,-0.379564562524518,0.919902463004866,-0.866738566050452,0.0412520066434532,-0.707294568598374,-0.000388340381342474,0.29422575472174,0.547638507330438,1.84332280176323,-1.59167257871837
"2466","411365551",0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,-0.858581647069942,-0.767675232533476,-0.531464621757558,-0.677004521947835,-0.351666446503585,1.68314693845613,1.62350176788745,2.00296855140412,-0.344095012816569,-0.866738566050452,-0.898655592238321,-0.707294568598374,0.800369525947352,0.29422575472174,0.547638507330438,-0.82145974324658,-1.59167257871837
"2467","411391103",1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,-0.515090684732354,-1.05620803317172,-0.239935442354624,-0.103197690895815,-0.351666446503585,-1.41841605269359,-0.840731316679297,-0.379564562524518,0.0772374791239092,0.367667965453656,0.51120580608434,1.38726438652133,0.800369525947352,-0.838369465383228,0.547638507330438,-0.82145974324658,0.962009631165578
"2468","411392103",1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,-0.858581647069942,-0.400451668084796,-0.0650179347128633,0.439837164989377,-0.0224586156935262,0.649292608072888,1.62350176788745,-0.379564562524518,1.76256744688582,0.367667965453656,0.51120580608434,-0.707294568598374,0.800369525947352,-0.838369465383228,-0.159456421984128,1.84332280176323,0.962009631165578
"2469","411404103",1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,-0.34334520356356,-0.82013574174043,-0.239935442354624,-0.374715118838411,-0.351666446503585,0.649292608072888,-0.840731316679297,-0.379564562524518,0.0772374791239092,0.367667965453656,1.45111340496611,0.549440804473446,0.800369525947352,1.42682097482671,-0.866551351298694,-0.440776522530893,-0.497237345910962
"2470","411410101",1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,-0.515090684732354,-0.45291217729175,-0.648076293518731,-0.401866861632671,-0.351666446503585,-0.384561722310352,-0.840731316679297,-0.379564562524518,1.34123495494534,-0.455269722215749,0.0412520066434532,0.968352595497386,-0.801146206710037,1.42682097482671,-1.57364628061326,-0.440776522530893,-1.59167257871837
"2471","411430103",0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,-0.858581647069942,0.176613933191701,-0.385700032056091,-0.229905823935694,-0.351666446503585,1.68314693845613,0.391385225604079,-0.379564562524518,0.498569971064387,1.19060565312306,0.51120580608434,1.38726438652133,-0.000388340381342474,1.42682097482671,-0.866551351298694,-0.82145974324658,0.962009631165578
"2472","411433104",0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,-1.11619986882313,-0.526356890181486,-0.624753959166496,-0.46522092815261,-0.351666446503585,-1.41841605269359,-2.07284785896267,-0.379564562524518,-2.02942498057848,1.19060565312306,1.45111340496611,1.38726438652133,0.800369525947352,-0.838369465383228,-1.57364628061326,-0.440776522530893,0.962009631165578
"2473","411436103",1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,-0.686836165901148,-0.229955013162194,-0.385700032056091,-0.171982105974606,-0.351666446503585,-1.41841605269359,-0.840731316679297,-0.379564562524518,-0.765427504757047,-0.455269722215749,0.0412520066434532,0.549440804473446,-0.801146206710037,1.04928923479172,-1.57364628061326,-0.82145974324658,0.962009631165578
"2474","411436106",1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,-0.944454387654339,0.596298006847336,-0.385700032056091,-0.284209309524213,-0.15414174801755,-0.384561722310352,0.391385225604079,-0.379564562524518,0.0772374791239092,-0.866738566050452,-0.898655592238321,-0.707294568598374,-0.000388340381342474,1.42682097482671,-0.866551351298694,-0.440776522530893,0.962009631165578
"2475","411437104",0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,-0.944454387654339,0.596298006847336,-0.239935442354624,-0.284209309524213,0.109224516630498,0.649292608072888,0.391385225604079,-0.379564562524518,0.498569971064387,-0.0438008783810463,0.51120580608434,0.130529013449506,-0.000388340381342474,-0.460837725348238,-0.159456421984128,-0.440776522530893,0.962009631165578
"2476","411477104",1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,-0.772708906485545,1.38320564495165,2.09229799286885,0.982872020874568,-0.0224586156935262,-1.41841605269359,-2.07284785896267,2.00296855140412,0.0772374791239092,1.19060565312306,0.0412520066434532,-0.707294568598374,0.800369525947352,-0.838369465383228,0.547638507330438,-0.82145974324658,-0.497237345910962
"2477","411504101",1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.88934605163076,-0.715214723326522,-0.822993801160491,-0.356613956975572,-0.483349578827609,1.68314693845613,1.62350176788745,-0.379564562524518,0.498569971064387,-0.866738566050452,-0.898655592238321,-0.288382777574434,-2.40266193936743,0.671757494756729,-0.159456421984128,-0.82145974324658,-1.22686083444923
"2478","411515104",0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0.601254942864807,-0.45291217729175,-0.688890378635142,-0.103197690895815,-0.549191144989621,-1.41841605269359,0.391385225604079,-0.379564562524518,0.919902463004866,0.367667965453656,-0.898655592238321,-0.288382777574434,0.800369525947352,1.42682097482671,-1.57364628061326,-0.82145974324658,-0.862049090180097
"2479","411518103",0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,-1.37381809057632,-0.715214723326522,-0.706382129399318,0.439837164989377,-0.285824880341574,-1.41841605269359,1.62350176788745,2.00296855140412,0.0772374791239092,-0.866738566050452,-3.24842458944276,-2.80185352371808,0.800369525947352,1.04928923479172,0.547638507330438,-0.82145974324658,-1.59167257871837
"2480","411521103",0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,-1.54556357174512,-1.06407710955277,-0.356547114115797,-0.46522092815261,-0.15414174801755,-0.384561722310352,0.391385225604079,-0.379564562524518,-0.765427504757047,-0.866738566050452,0.0412520066434532,-0.707294568598374,0.800369525947352,-0.838369465383228,-0.159456421984128,-0.82145974324658,-0.497237345910962
"2481","411525104",0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,-0.772708906485545,1.38320564495165,-0.822993801160491,-0.410917442564091,-0.417508012665597,-0.384561722310352,0.391385225604079,-0.379564562524518,0.498569971064387,0.367667965453656,-0.428701792797434,-0.288382777574434,0.800369525947352,-0.838369465383228,1.254733436645,-0.82145974324658,-1.22686083444923
"2482","411525105",1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,-1.03032712823874,0.963521571296016,1.21771045466005,-0.284209309524213,-0.15414174801755,0.649292608072888,0.391385225604079,2.00296855140412,0.919902463004866,0.367667965453656,0.51120580608434,0.130529013449506,0.800369525947352,-0.838369465383228,1.254733436645,-0.82145974324658,-0.862049090180097
"2483","411527102",1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.773000424033601,0.0716929147777928,-0.977504266244046,-0.103197690895815,-0.0224586156935262,-0.384561722310352,1.62350176788745,-0.379564562524518,0.0772374791239092,-0.866738566050452,-1.8385631911201,0.549440804473446,-2.40266193936743,1.42682097482671,-2.98783613924239,-0.82145974324658,-0.497237345910962
"2484","411528103",1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,-0.600963425316751,0.858600552882107,-0.560617539697851,-0.334892562740164,-0.351666446503585,0.649292608072888,0.391385225604079,-0.379564562524518,-0.765427504757047,0.367667965453656,-0.428701792797434,-1.12620635962231,-0.000388340381342474,-0.838369465383228,-0.159456421984128,-0.82145974324658,0.962009631165578
"2485","411532104",1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,-0.600963425316751,0.46514673382995,-0.239935442354624,-0.46522092815261,-0.483349578827609,-1.41841605269359,0.391385225604079,-0.379564562524518,0.0772374791239092,1.19060565312306,-2.77847079000187,1.38726438652133,-0.000388340381342474,1.42682097482671,-0.866551351298694,1.84332280176323,0.962009631165578
"2486","411532551",0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,-0.858581647069942,-0.45291217729175,-0.822993801160491,0.077813927732582,-0.219983314179562,0.649292608072888,0.391385225604079,-0.379564562524518,0.0772374791239092,-1.27820740988515,-1.36860939167921,-1.54511815064626,0.800369525947352,-0.838369465383228,0.547638507330438,-0.440776522530893,-1.59167257871837
"2487","411536501",0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,-0.772708906485545,-0.925056760154339,-0.808417342190345,-0.284209309524213,-0.417508012665597,-0.384561722310352,0.391385225604079,-0.379564562524518,0.0772374791239092,0.367667965453656,0.51120580608434,1.38726438652133,-0.000388340381342474,-0.838369465383228,-0.866551351298694,-0.82145974324658,-1.59167257871837
"2488","411542101",1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.171891239942822,-1.0824382877752,-0.385700032056091,-0.284209309524213,-0.351666446503585,-0.384561722310352,0.391385225604079,-0.379564562524518,1.34123495494534,0.367667965453656,0.0412520066434532,-0.707294568598374,0.800369525947352,1.42682097482671,-1.57364628061326,-0.82145974324658,0.232386142627308
"2489","411549104",1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,-1.54556357174512,-0.610293704912613,-0.29824127823521,-0.46522092815261,-0.0224586156935262,0.649292608072888,-0.840731316679297,-0.379564562524518,0.0772374791239092,-0.455269722215749,0.51120580608434,-0.707294568598374,-0.000388340381342474,1.42682097482671,-0.866551351298694,-0.82145974324658,-0.132425601641827
"2490","411592501",0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,-0.944454387654339,-0.45291217729175,-0.29824127823521,-0.46522092815261,-0.15414174801755,0.649292608072888,0.391385225604079,-0.379564562524518,0.0772374791239092,0.367667965453656,-0.898655592238321,0.549440804473446,0.800369525947352,1.42682097482671,-0.159456421984128,-0.82145974324658,-1.59167257871837
"2491","411597103",1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,-0.858581647069942,0.333995460812564,-0.799671466808257,-0.36023418934814,-0.15414174801755,0.649292608072888,0.391385225604079,2.00296855140412,1.34123495494534,-1.27820740988515,-0.898655592238321,-0.288382777574434,-0.000388340381342474,-0.838369465383228,0.547638507330438,-0.82145974324658,0.962009631165578
"2492","411599103",1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.000145758774028044,0.596298006847336,-0.822993801160491,-0.287829541896781,-0.285824880341574,-0.384561722310352,0.391385225604079,-0.379564562524518,-0.344095012816569,-0.455269722215749,-1.36860939167921,-0.707294568598374,-0.000388340381342474,1.42682097482671,-0.866551351298694,-0.0600933018152066,0.962009631165578
"2493","411600103",1,1,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,-0.600963425316751,-0.715214723326522,1.33432212642122,0.47784960490134,5.90328233888754,0.649292608072888,0.391385225604079,-0.379564562524518,0.498569971064387,0.367667965453656,-0.428701792797434,0.549440804473446,0.800369525947352,-0.838369465383228,1.254733436645,-0.82145974324658,-0.497237345910962
"2494","411605103",0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.51538220228041,-0.557833195705659,-0.648076293518731,-0.248006985798533,-0.285824880341574,-1.41841605269359,-2.07284785896267,-0.379564562524518,-1.18675999669753,1.19060565312306,1.45111340496611,0.549440804473446,-1.60190407303873,1.42682097482671,-1.57364628061326,-0.82145974324658,-0.497237345910962
"2495","411612101",1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2.23283701396835,-0.767675232533476,-0.239935442354624,-0.743978820840342,-0.351666446503585,1.68314693845613,1.62350176788745,2.00296855140412,0.0772374791239092,1.19060565312306,-0.428701792797434,-0.707294568598374,0.800369525947352,0.29422575472174,-0.866551351298694,1.84332280176323,0.962009631165578
"2496","411612431",1,0,1,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,-0.34334520356356,-0.190609631256979,-0.531464621757558,-0.103197690895815,-0.549191144989621,0.649292608072888,0.391385225604079,-0.379564562524518,0.0772374791239092,-0.866738566050452,0.0412520066434532,0.130529013449506,0.800369525947352,-0.838369465383228,1.254733436645,-0.82145974324658,-0.132425601641827
"2497","411613102",1,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1.63172782987757,-0.578817399388441,-0.327394196175504,-0.0126918815816167,0.419996708915194,-1.41841605269359,0.391385225604079,-0.379564562524518,-0.765427504757047,1.19060565312306,0.51120580608434,0.549440804473446,-0.801146206710037,0.29422575472174,0.547638507330438,1.84332280176323,0.962009631165578
"2498","411621101",1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0.601254942864807,-0.610293704912613,-0.444005867936677,-0.827244165409405,-0.0224586156935262,-2.45227038307683,0.391385225604079,-0.379564562524518,-1.18675999669753,0.779136809288359,0.51120580608434,1.38726438652133,0.800369525947352,-0.838369465383228,-0.159456421984128,-0.440776522530893,0.962009631165578
"2499","411622102",1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1.37410960812438,-0.374221413481319,0.780416685555645,0.00540928028122302,-0.285824880341574,0.649292608072888,-0.840731316679297,-0.379564562524518,0.498569971064387,-0.455269722215749,-0.898655592238321,0.130529013449506,-0.000388340381342474,-0.0833059853132493,0.547638507330438,1.46263958104754,0.232386142627308
"2500","411623101",0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0.858873164617998,-0.321760904274364,-0.239935442354624,-0.374715118838411,0.965164876736652,0.649292608072888,0.391385225604079,-0.379564562524518,0.498569971064387,0.367667965453656,0.51120580608434,0.130529013449506,-0.000388340381342474,0.29422575472174,-0.159456421984128,-0.0600933018152066,-0.862049090180097
"2501","411631101",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.20236412695559,-0.243070140463933,-0.910452554981372,0.077813927732582,-0.483349578827609,1.68314693845613,1.62350176788745,-0.379564562524518,0.0772374791239092,0.367667965453656,1.45111340496611,1.38726438652133,0.800369525947352,1.42682097482671,-0.866551351298694,-0.82145974324658,-1.59167257871837
"2502","411631102",1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1.20236412695559,-0.295530649670887,1.80076881346591,-0.284209309524213,0.109224516630498,0.649292608072888,0.391385225604079,-0.379564562524518,0.0772374791239092,0.367667965453656,-0.428701792797434,0.549440804473446,0.800369525947352,-0.838369465383228,1.254733436645,-0.0600933018152066,0.962009631165578
"2503","411631103",0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,-1.03032712823874,-0.531602941102182,-0.0825096854770394,-0.139400014621495,0.109224516630498,-1.41841605269359,0.391385225604079,-0.379564562524518,-0.344095012816569,-1.68967625371986,0.0412520066434532,-0.288382777574434,-0.000388340381342474,-0.838369465383228,1.254733436645,-0.82145974324658,0.962009631165578
"2504","411644105",0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,-1.37381809057632,-0.688984468723045,-0.0825096854770394,-0.459790579593758,-0.0224586156935262,0.649292608072888,0.391385225604079,2.00296855140412,0.919902463004866,-0.866738566050452,-0.428701792797434,-1.12620635962231,0.800369525947352,-0.838369465383228,0.547638507330438,-0.82145974324658,0.962009631165578
"2505","411646581",1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1.71760057046197,0.0716929147777928,-0.239935442354624,-0.284209309524213,-0.15414174801755,0.649292608072888,0.391385225604079,-0.379564562524518,0.0772374791239092,1.19060565312306,-0.898655592238321,1.38726438652133,0.800369525947352,-0.0833059853132493,-0.159456421984128,1.46263958104754,-0.497237345910962
"2506","411654502",0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,-0.772708906485545,-0.106672816525852,-0.29824127823521,-0.139400014621495,0.635957045926592,0.649292608072888,-0.840731316679297,-0.379564562524518,-1.18675999669753,0.367667965453656,-0.898655592238321,1.38726438652133,-1.60190407303873,-0.838369465383228,-0.159456421984128,-0.82145974324658,0.962009631165578
"2507","411655105",1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,-1.45969083116072,-0.45291217729175,-0.881299637041078,-0.211804662072854,-0.615032711151633,0.649292608072888,0.391385225604079,-0.379564562524518,0.498569971064387,0.367667965453656,0.981159605525227,0.968352595497386,0.800369525947352,-0.838369465383228,-0.159456421984128,-0.82145974324658,-0.862049090180097
"2508","411658103",0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,-1.11619986882313,0.858600552882107,-0.239935442354624,0.168319737046781,-0.351666446503585,0.649292608072888,0.391385225604079,-0.379564562524518,1.34123495494534,-2.51261394138926,0.0412520066434532,0.130529013449506,0.800369525947352,-0.838369465383228,1.254733436645,-0.82145974324658,0.962009631165578
"2509","411660101",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.45998234870878,-0.610293704912613,-0.531464621757558,-0.410917442564091,-0.0224586156935262,0.649292608072888,0.391385225604079,-0.379564562524518,0.0772374791239092,1.19060565312306,0.0412520066434532,-0.288382777574434,-0.801146206710037,1.42682097482671,-1.57364628061326,-0.82145974324658,-0.497237345910962
"2510","411662104",0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0.000145758774028044,0.0585777874760543,0.168205408809484,-0.378335351210979,-0.351666446503585,1.68314693845613,1.62350176788745,-0.379564562524518,0.0772374791239092,1.19060565312306,0.981159605525227,1.38726438652133,-0.000388340381342474,-0.838369465383228,-0.159456421984128,-0.0600933018152066,0.232386142627308
"2511","411667101",1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2.40458249513714,-0.791282461676606,-0.239935442354624,-0.410917442564091,-0.675606952020684,0.649292608072888,0.391385225604079,-0.379564562524518,-0.765427504757047,0.367667965453656,0.0412520066434532,-0.707294568598374,-2.40266193936743,-0.838369465383228,-1.57364628061326,-0.82145974324658,0.962009631165578
"2512","411667102",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.40458249513714,-0.87663571015632,-0.87255376165899,-0.827244165409405,-0.483349578827609,-1.41841605269359,1.62350176788745,-0.379564562524518,0.0772374791239092,-0.0438008783810463,1.45111340496611,0.968352595497386,-2.40266193936743,1.42682097482671,-1.57364628061326,0.32058991890048,-0.497237345910962
"2513","411668101",1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1.03061864578679,-1.2030974589512,2.09229799286885,-0.555726737466809,-0.351666446503585,-0.384561722310352,0.391385225604079,-0.379564562524518,2.1838999388263,0.367667965453656,-0.898655592238321,-1.54511815064626,-0.000388340381342474,-0.0833059853132493,-0.866551351298694,-0.0600933018152066,-0.862049090180097
"2514","411669103",1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,-0.085726981810369,0.333995460812564,0.343122916451244,-0.410917442564091,-0.15414174801755,1.68314693845613,1.62350176788745,-0.379564562524518,0.0772374791239092,1.19060565312306,1.45111340496611,1.38726438652133,0.800369525947352,-0.838369465383228,-0.159456421984128,-0.0600933018152066,-0.862049090180097
"2515","411670101",1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1.63172782987757,-1.02997777856825,-0.239935442354624,-0.103197690895815,-0.351666446503585,1.68314693845613,1.62350176788745,-0.379564562524518,0.0772374791239092,-0.866738566050452,-0.428701792797434,-1.12620635962231,-0.801146206710037,1.42682097482671,-0.866551351298694,1.08195636033185,0.962009631165578
